ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
19740,HS677366,12/26/2010 10:00:00 PM,091XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,2221,022,21,73,01A,1167896,1844233,2010,11/17/2011 12:01:47 PM,41.728112086,-87.660557186,"(41.728112086, -87.660557186)"
19721,HS669761,12/20/2010 08:47:00 PM,015XX S RIDGEWAY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1014,010,24,29,01A,1151664,1892293,2010,02/15/2012 11:18:19 AM,41.86032865,-87.718760092,"(41.86032865, -87.718760092)"
19720,HS669613,12/20/2010 07:00:00 PM,007XX E 130TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0533,005,9,54,01A,1183758,1819027,2010,10/31/2014 03:20:56 PM,41.658588599,-87.603234694,"(41.658588599, -87.603234694)"
19719,HS668190,12/19/2010 06:56:00 PM,009XX N HARDING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1112,011,27,23,01A,1149846,1905912,2010,10/31/2014 03:20:56 PM,41.897736221,-87.725079266,"(41.897736221, -87.725079266)"
19715,HS664280,12/17/2010 12:25:00 AM,038XX W FLOURNOY ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,1133,011,24,26,01A,1150692,1896710,2010,11/17/2011 12:01:47 PM,41.872468448,-87.722212665,"(41.872468448, -87.722212665)"
19714,HS663944,12/16/2010 06:00:00 PM,049XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0224,002,3,38,01A,1178038,1872081,2010,11/17/2011 12:01:47 PM,41.804306506,-87.62256228,"(41.804306506, -87.62256228)"
19713,HS659457,12/13/2010 09:12:00 PM,113XX S CALUMET AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0531,005,9,49,01A,1180558,1829904,2010,11/17/2011 12:01:47 PM,41.688510487,-87.614612211,"(41.688510487, -87.614612211)"
19711,HS657617,12/13/2010 02:02:00 AM,057XX S DAMEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,false,false,0715,007,15,67,01A,1163966,1866622,2010,11/17/2011 12:01:47 PM,41.789634075,-87.674325295,"(41.789634075, -87.674325295)"
19709,HS656566,12/11/2010 11:30:00 PM,071XX S PAULINA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0735,007,17,67,01A,1166289,1857261,2010,11/17/2011 12:01:47 PM,41.763897107,-87.66607387,"(41.763897107, -87.66607387)"
19712,HS656317,12/11/2010 09:00:00 PM,011XX N SPRINGFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,1112,011,27,23,01A,1150132,1907450,2010,11/17/2011 12:01:47 PM,41.901951079,-87.723988688,"(41.901951079, -87.723988688)"
19710,HS656682,12/11/2010 08:10:00 PM,085XX S HERMITAGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0614,006,18,71,01A,1166206,1848042,2010,11/17/2011 12:01:47 PM,41.738600634,-87.666639913,"(41.738600634, -87.666639913)"
19708,HS652562,12/09/2010 10:34:00 AM,066XX S MARQUETTE RD,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0312,003,20,42,01A,1180672,1861221,2010,11/17/2011 12:01:47 PM,41.774445488,-87.613235685,"(41.774445488, -87.613235685)"
19706,HS649337,12/07/2010 07:35:00 AM,104XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ABANDONED BUILDING,false,false,0512,005,9,49,01A,1178928,1835862,2010,11/17/2011 12:01:47 PM,41.704897242,-87.620398962,"(41.704897242, -87.620398962)"
19705,HS648785,12/06/2010 09:43:00 PM,008XX N ST LOUIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1121,011,27,23,01A,1152843,1905691,2010,10/31/2014 03:20:56 PM,41.897070942,-87.714077398,"(41.897070942, -87.714077398)"
19704,HS646613,12/05/2010 03:00:00 AM,047XX S ADA ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0933,009,3,61,01A,1168172,1873164,2010,11/17/2011 12:01:47 PM,41.807496566,-87.658714902,"(41.807496566, -87.658714902)"
19702,HS643182,12/02/2010 09:25:00 PM,018XX W 56TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0715,007,15,67,01A,1165228,1867508,2010,11/17/2011 12:01:47 PM,41.79203873,-87.669672835,"(41.79203873, -87.669672835)"
19703,HS641685,12/02/2010 12:30:00 PM,090XX S ADA ST,0110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,false,false,2222,022,21,73,01A,1168873,1844830,2010,11/17/2011 12:01:47 PM,41.729729331,-87.65696106,"(41.729729331, -87.65696106)"
19701,HS641872,12/02/2010 01:34:00 AM,056XX S ASHLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0715,007,15,67,01A,1166591,1867421,2010,11/17/2011 12:01:47 PM,41.79177101,-87.664677416,"(41.79177101, -87.664677416)"
19698,HS638823,11/30/2010 04:27:00 AM,071XX S CYRIL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0333,003,5,43,01A,1190643,1857774,2010,11/17/2011 12:01:47 PM,41.764751728,-87.576795404,"(41.764751728, -87.576795404)"
19696,HS638640,11/30/2010 12:55:00 AM,111XX S BELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,2212,022,19,75,01A,1163331,1830895,2010,11/17/2011 12:01:47 PM,41.691607077,-87.677651769,"(41.691607077, -87.677651769)"
19697,HS638640,11/30/2010 12:55:00 AM,111XX S BELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,2212,022,19,75,01A,1163331,1830895,2010,11/17/2011 12:01:47 PM,41.691607077,-87.677651769,"(41.691607077, -87.677651769)"
19695,HS638640,11/30/2010 12:51:00 AM,111XX S BELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,2212,022,19,75,01A,1163331,1830895,2010,11/17/2011 12:01:47 PM,41.691607077,-87.677651769,"(41.691607077, -87.677651769)"
19694,HS637186,11/29/2010 07:16:00 AM,019XX W 63RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0726,007,15,67,01A,1164305,1862828,2010,11/17/2011 12:01:47 PM,41.779215711,-87.673189088,"(41.779215711, -87.673189088)"
19693,HS636459,11/28/2010 03:11:00 PM,026XX W 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0831,008,18,66,01A,1159858,1857505,2010,11/17/2011 12:01:47 PM,41.764701157,-87.689638389,"(41.764701157, -87.689638389)"
19692,HS634556,11/27/2010 04:01:00 PM,031XX W HOMER ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1421,014,35,22,01A,1154944,1912750,2010,09/18/2013 12:19:25 PM,41.916399589,-87.706171135,"(41.916399589, -87.706171135)"
19690,HS633585,11/26/2010 01:34:00 PM,081XX S MANISTEE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0422,004,7,46,01A,1195960,1851361,2010,11/17/2011 12:01:47 PM,41.747024007,-87.557519495,"(41.747024007, -87.557519495)"
19691,HS633585,11/26/2010 01:34:00 PM,081XX S MANISTEE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0422,004,7,46,01A,1195960,1851361,2010,11/17/2011 12:01:47 PM,41.747024007,-87.557519495,"(41.747024007, -87.557519495)"
19689,HS632807,11/25/2010 07:20:00 PM,009XX W ADDISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,2324,019,44,6,01A,1169488,1924153,2010,10/31/2014 03:20:56 PM,41.947385674,-87.652404488,"(41.947385674, -87.652404488)"
19688,HS632679,11/25/2010 04:10:00 PM,019XX W 49TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0915,009,20,61,01A,1164301,1872222,2010,11/17/2011 12:01:47 PM,41.80499411,-87.672939201,"(41.80499411, -87.672939201)"
19686,HS613573,11/24/2010 02:10:00 PM,0000X S PARKSIDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1513,015,29,25,01A,1138583,1899188,2010,11/17/2011 12:01:47 PM,41.879496379,-87.766610706,"(41.879496379, -87.766610706)"
19687,HS563179,11/23/2010 05:55:00 AM,028XX N LONG AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,2514,025,31,19,01A,1139927,1918313,2010,11/17/2011 12:01:47 PM,41.931953149,-87.761207298,"(41.931953149, -87.761207298)"
19684,HS628233,11/22/2010 05:55:00 PM,021XX S MILLARD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1014,010,24,29,01A,1152400,1889786,2010,11/17/2011 12:01:47 PM,41.853434659,-87.716124555,"(41.853434659, -87.716124555)"
19685,HS628345,11/22/2010 05:30:00 PM,029XX W SEIPP ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0835,008,18,70,01A,1157984,1847788,2010,11/17/2011 12:01:47 PM,41.738074454,-87.69677067,"(41.738074454, -87.69677067)"
19683,HS626450,11/21/2010 05:45:00 PM,025XX W 65TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0832,008,15,66,01A,1160209,1861420,2010,11/17/2011 12:01:47 PM,41.775437267,-87.688244242,"(41.775437267, -87.688244242)"
19681,HS614692,11/14/2010 01:03:00 PM,053XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,false,false,0232,002,3,40,01A,1178106,1869525,2010,11/17/2011 12:01:47 PM,41.797291063,-87.622390424,"(41.797291063, -87.622390424)"
19677,HS614093,11/13/2010 06:00:00 PM,020XX W 70TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0735,007,17,67,01A,1163891,1858271,2010,11/17/2011 12:01:47 PM,41.766719397,-87.674834776,"(41.766719397, -87.674834776)"
19678,HS614093,11/13/2010 06:00:00 PM,020XX W 70TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0735,007,17,67,01A,1163891,1858271,2010,11/17/2011 12:01:47 PM,41.766719397,-87.674834776,"(41.766719397, -87.674834776)"
19676,HS613114,11/13/2010 03:35:00 AM,021XX N LARAMIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,2515,025,37,19,01A,1141337,1913540,2010,11/17/2011 12:01:47 PM,41.918829602,-87.75614375,"(41.918829602, -87.75614375)"
19672,HS611880,11/12/2010 12:35:00 PM,111XX S VERNON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0531,005,9,49,01A,1181175,1831421,2010,11/17/2011 12:01:47 PM,41.692659197,-87.612306943,"(41.692659197, -87.612306943)"
19682,HS611601,11/12/2010 07:28:00 AM,024XX N MARMORA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,true,false,2515,025,29,19,01A,1136613,1915538,2010,11/17/2011 12:01:47 PM,41.924398278,-87.773452547,"(41.924398278, -87.773452547)"
19671,HS610565,11/11/2010 03:37:00 PM,072XX S PHILLIPS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0334,003,7,43,01A,1193769,1857246,2010,11/17/2011 12:01:47 PM,41.763226839,-87.565355248,"(41.763226839, -87.565355248)"
19670,HS609549,11/10/2010 10:10:00 PM,017XX N SAWYER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1422,014,26,23,01A,1154270,1911522,2010,11/17/2011 12:01:47 PM,41.91304335,-87.708680256,"(41.91304335, -87.708680256)"
19669,HS609370,11/10/2010 09:11:00 PM,010XX N SPRINGFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1112,011,27,23,01A,1150147,1906896,2010,11/17/2011 12:01:47 PM,41.900430556,-87.723948045,"(41.900430556, -87.723948045)"
19668,HS608023,11/10/2010 05:12:00 AM,052XX W LAKE ST,0110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,false,false,1523,015,28,25,01A,1141250,1901999,2010,11/17/2011 12:01:47 PM,41.887161371,-87.756748403,"(41.887161371, -87.756748403)"
19667,HS605270,11/08/2010 04:20:00 PM,009XX W 50TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0921,009,20,61,01A,1170830,1871715,2010,10/31/2014 03:20:56 PM,41.803462691,-87.649008446,"(41.803462691, -87.649008446)"
19666,HS604347,11/08/2010 07:50:00 AM,020XX E 70TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0331,003,5,43,01A,1191121,1858920,2010,11/17/2011 12:01:47 PM,41.767884893,-87.575006401,"(41.767884893, -87.575006401)"
19665,HS601611,11/06/2010 10:35:00 AM,023XX S ALBANY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1033,010,24,30,01A,1156018,1888364,2010,11/17/2011 12:01:47 PM,41.8494604,-87.702883467,"(41.8494604, -87.702883467)"
19664,HS600811,11/05/2010 06:26:00 PM,070XX S EMERALD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0732,007,6,68,01A,1172477,1858385,2010,11/17/2011 12:01:47 PM,41.766847537,-87.643360421,"(41.766847537, -87.643360421)"
19663,HS598669,11/04/2010 02:01:00 PM,035XX S LAKE PARK AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,2122,002,4,36,01A,1181926,1881700,2010,11/17/2011 12:01:47 PM,41.830612656,-87.608005271,"(41.830612656, -87.608005271)"
19662,HS597260,11/03/2010 04:34:00 PM,039XX S VINCENNES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0213,002,3,38,01A,1180570,1878758,2010,11/17/2011 12:01:47 PM,41.822570899,-87.613070926,"(41.822570899, -87.613070926)"
19659,HS586272,11/02/2010 05:30:00 AM,063XX N KILDARE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,1711,017,39,12,01A,1146532,1941633,2010,11/17/2011 12:01:47 PM,41.995821503,-87.736337519,"(41.995821503, -87.736337519)"
19658,HS592590,10/31/2010 10:46:00 PM,069XX S WOLCOTT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0735,007,17,67,01A,1164853,1858354,2010,11/17/2011 12:01:47 PM,41.766926896,-87.671306319,"(41.766926896, -87.671306319)"
19657,HS592324,10/31/2010 06:22:00 PM,010XX W SUNNYSIDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2313,019,46,3,01A,1168643,1930095,2010,11/17/2011 12:01:47 PM,41.963709122,-87.655337673,"(41.963709122, -87.655337673)"
19656,HS592242,10/31/2010 05:03:00 PM,092XX S DOBSON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0413,004,8,47,01A,1184794,1843776,2010,11/17/2011 12:01:47 PM,41.726478927,-87.598671357,"(41.726478927, -87.598671357)"
19655,HS591381,10/31/2010 01:45:00 AM,005XX E 63RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,TAVERN,false,false,0312,003,20,42,01A,1181095,1863322,2010,10/31/2014 03:20:56 PM,41.780201106,-87.611620416,"(41.780201106, -87.611620416)"
19654,HS591029,10/30/2010 08:26:00 PM,114XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0531,005,9,49,01A,1178911,1828873,2010,11/17/2011 12:01:47 PM,41.685718823,-87.620672966,"(41.685718823, -87.620672966)"
19653,HS590913,10/30/2010 07:21:00 PM,026XX W 24TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1034,010,12,30,01A,1158811,1887921,2010,02/15/2012 11:17:58 AM,41.848188035,-87.692644903,"(41.848188035, -87.692644903)"
19899,HS586940,10/28/2010 03:50:00 PM,027XX W MONROE ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,1125,011,2,27,01A,1158093,1899533,2010,11/17/2011 12:01:47 PM,41.880067227,-87.694963116,"(41.880067227, -87.694963116)"
19651,HS584100,10/27/2010 07:25:00 PM,0000X E 100TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0511,005,9,49,01A,1178526,1838645,2010,11/17/2011 12:01:47 PM,41.712543296,-87.621786815,"(41.712543296, -87.621786815)"
19650,HS579597,10/24/2010 04:55:00 AM,019XX S THROOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1222,012,25,31,01A,1167971,1890617,2010,02/15/2012 11:18:43 AM,41.85539365,-87.658949587,"(41.85539365, -87.658949587)"
19648,HS577412,10/22/2010 05:41:00 PM,055XX W ROOSEVELT RD,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,1522,015,29,25,01A,1139313,1894172,2010,11/17/2011 12:01:47 PM,41.865718546,-87.76405237,"(41.865718546, -87.76405237)"
19649,HS320133,10/22/2010 12:01:00 AM,033XX W NORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1422,014,26,23,01A,1153745,1910473,2010,11/17/2011 12:01:47 PM,41.910175278,-87.710636973,"(41.910175278, -87.710636973)"
19647,HS563343,10/21/2010 09:56:00 AM,007XX N RIDGEWAY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1112,011,27,23,01A,1151211,1904793,2010,10/31/2014 03:20:56 PM,41.894638907,-87.720095109,"(41.894638907, -87.720095109)"
19646,HS574248,10/20/2010 07:40:00 PM,085XX S MARSHFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0614,006,18,71,01A,1166797,1847783,2010,11/17/2011 12:01:47 PM,41.737877316,-87.664481984,"(41.737877316, -87.664481984)"
19645,HS571128,10/18/2010 09:58:00 PM,087XX S ADA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2222,022,21,71,01A,1168899,1846675,2010,11/17/2011 12:01:47 PM,41.734791718,-87.65681269,"(41.734791718, -87.65681269)"
19644,HS570841,10/18/2010 07:03:00 PM,084XX S THROOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0613,006,21,71,01A,1169098,1848526,2010,11/17/2011 12:01:47 PM,41.73986683,-87.656030271,"(41.73986683, -87.656030271)"
19643,HS569394,10/17/2010 08:25:00 PM,025XX W LITHUANIAN PLAZA CT,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0832,008,15,66,01A,1160708,1858857,2010,11/17/2011 12:01:47 PM,41.768393744,-87.68648562,"(41.768393744, -87.68648562)"
19642,HS569089,10/17/2010 04:08:00 PM,032XX W 78TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0835,008,18,70,01A,1156036,1852665,2010,11/17/2011 12:01:47 PM,41.751497064,-87.703777012,"(41.751497064, -87.703777012)"
19640,HS568397,10/17/2010 02:55:00 AM,0000X W 118TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0522,005,34,53,01A,1177793,1826754,2010,11/17/2011 12:01:47 PM,41.679929275,-87.624829492,"(41.679929275, -87.624829492)"
19641,HS568043,10/16/2010 09:23:00 PM,009XX N ORLEANS ST,0110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,false,false,1823,018,27,8,01A,1173696,1906924,2010,10/31/2014 03:20:56 PM,41.900015798,-87.637451037,"(41.900015798, -87.637451037)"
19639,HS564766,10/14/2010 08:25:00 PM,020XX N NEWLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2512,025,36,25,01A,1129716,1912872,2010,11/17/2011 12:01:47 PM,41.917203213,-87.798856577,"(41.917203213, -87.798856577)"
19637,HS562201,10/13/2010 11:04:00 AM,089XX S BISHOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2222,022,21,73,01A,1168201,1845160,2010,11/17/2011 12:01:47 PM,41.730649364,-87.659413324,"(41.730649364, -87.659413324)"
19635,HS559622,10/11/2010 07:44:00 PM,031XX W WARREN BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1331,012,28,27,01A,1155348,1900222,2010,11/17/2011 12:01:47 PM,41.882013498,-87.70502394,"(41.882013498, -87.70502394)"
19638,HS529365,10/11/2010 04:48:00 PM,015XX W 47TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOTEL,true,false,0931,009,20,61,01A,1166751,1873521,2010,11/17/2011 12:01:47 PM,41.808506704,-87.663916529,"(41.808506704, -87.663916529)"
19634,HS559185,10/11/2010 03:21:00 PM,010XX W GRANVILLE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,true,2433,024,48,77,01A,1168403,1941312,2010,11/17/2011 12:01:47 PM,41.994494072,-87.655893909,"(41.994494072, -87.655893909)"
19636,HS558496,10/11/2010 07:45:00 AM,083XX S BURLEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0424,004,10,46,01A,1199219,1850325,2010,01/22/2013 06:56:46 AM,41.744099896,-87.545612681,"(41.744099896, -87.545612681)"
19633,HS558352,10/11/2010 02:27:00 AM,017XX W 37TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0922,009,11,59,01A,1165506,1880224,2010,11/17/2011 12:01:47 PM,41.826926997,-87.668292635,"(41.826926997, -87.668292635)"
19632,HS558170,10/10/2010 10:18:00 PM,015XX S KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1022,010,24,29,01A,1155240,1892182,2010,11/17/2011 12:01:47 PM,41.859953061,-87.705636403,"(41.859953061, -87.705636403)"
19631,HS557633,10/10/2010 08:02:00 PM,032XX W 55TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0822,008,14,63,01A,1155885,1867933,2010,11/17/2011 12:01:47 PM,41.793397801,-87.703920891,"(41.793397801, -87.703920891)"
19630,HS556939,10/10/2010 02:30:00 AM,043XX W BELMONT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1731,017,31,16,01A,1146533,1920952,2010,11/17/2011 12:01:47 PM,41.939071272,-87.736863465,"(41.939071272, -87.736863465)"
19628,HS552332,10/08/2010 05:30:00 PM,086XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0614,006,21,71,01A,1167803,1847402,2010,11/17/2011 12:01:47 PM,41.736810282,-87.660807157,"(41.736810282, -87.660807157)"
19629,HS552476,10/07/2010 03:45:00 PM,057XX S LAKE SHORE DR,0110,HOMICIDE,FIRST DEGREE MURDER,LAKE,true,false,0331,003,5,41,01A,1189657,1867446,2010,11/17/2011 12:01:47 PM,41.791316184,-87.580098791,"(41.791316184, -87.580098791)"
19627,HS551662,10/06/2010 11:00:00 PM,050XX N ALBANY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1713,017,33,14,01A,1154834,1933455,2010,11/17/2011 12:01:47 PM,41.973217768,-87.706018551,"(41.973217768, -87.706018551)"
19626,HS550275,10/06/2010 08:20:00 AM,040XX W POLK ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1132,011,24,26,01A,1149776,1896104,2010,11/17/2011 12:01:47 PM,41.870823361,-87.725591488,"(41.870823361, -87.725591488)"
19625,HS549638,10/05/2010 06:09:00 PM,016XX W MONTVALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,true,false,2234,022,34,75,01A,1167068,1829601,2010,10/06/2012 05:54:42 AM,41.687977248,-87.664006934,"(41.687977248, -87.664006934)"
19624,HS543952,10/02/2010 12:40:00 AM,006XX S KILPATRICK AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1131,011,24,25,01A,1145111,1896817,2010,10/31/2014 03:20:56 PM,41.872869278,-87.742700502,"(41.872869278, -87.742700502)"
19623,HS542314,10/01/2010 01:54:00 PM,072XX S HERMITAGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,0735,007,17,67,01A,1165976,1856591,2010,11/17/2011 12:01:47 PM,41.762065192,-87.667240105,"(41.762065192, -87.667240105)"
19622,HS541937,09/30/2010 06:30:00 PM,007XX E 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0624,006,6,69,01A,1182792,1852835,2010,10/31/2014 03:20:56 PM,41.751384489,-87.605724241,"(41.751384489, -87.605724241)"
19615,HS540405,09/29/2010 08:55:00 PM,006XX E 79TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0624,006,6,69,01A,1181757,1852802,2010,10/31/2014 03:20:56 PM,41.75131789,-87.609517995,"(41.75131789, -87.609517995)"
19613,HS537222,09/27/2010 11:37:00 PM,021XX W HURON ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,1221,012,1,24,01A,1161918,1904610,2010,04/23/2014 09:44:11 AM,41.893920011,-87.680776409,"(41.893920011, -87.680776409)"
19611,HS523715,09/25/2010 12:13:00 PM,018XX S MILLARD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1014,010,24,29,01A,1152286,1890952,2010,11/17/2011 12:01:47 PM,41.856636549,-87.716512235,"(41.856636549, -87.716512235)"
19612,HS532796,09/25/2010 04:00:00 AM,017XX N LUNA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,2532,025,37,25,01A,1139088,1911092,2010,11/17/2011 12:01:47 PM,41.912153252,-87.764466581,"(41.912153252, -87.764466581)"
19607,HS531068,09/24/2010 06:54:00 AM,123XX S PARNELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0523,005,34,53,01A,1174828,1823153,2010,11/17/2011 12:01:47 PM,41.670113949,-87.635789407,"(41.670113949, -87.635789407)"
19606,HS530986,09/24/2010 02:45:00 AM,024XX S DRAKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1024,010,22,30,01A,1153124,1887725,2010,11/17/2011 12:01:47 PM,41.847764719,-87.713521801,"(41.847764719, -87.713521801)"
19605,HS530079,09/23/2010 03:42:00 PM,123XX S HALSTED ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0523,005,34,53,01A,1173263,1823229,2010,11/17/2011 12:01:47 PM,41.670357126,-87.641514904,"(41.670357126, -87.641514904)"
19603,HS529083,09/22/2010 11:46:00 PM,036XX W LEXINGTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1133,011,24,27,01A,1151917,1896406,2010,02/15/2012 11:19:02 AM,41.871610218,-87.717723119,"(41.871610218, -87.717723119)"
19602,HS528163,09/22/2010 01:50:00 PM,063XX S RHODES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0312,003,20,42,01A,1181031,1863092,2010,11/17/2011 12:01:47 PM,41.779571438,-87.611862123,"(41.779571438, -87.611862123)"
